,Unnamed: 0,url,id,datetime,location,username,displayname,verified,followerCount,friendsCount,language,content,bio,likes,retweets,quotes,comments,"hashtags ",content_re
2400,2400,https://twitter.com/Sukhman59638859/status/1492360134269411329,1492360134269411329,2022-02-12 04:49:17+00:00,,Sukhman59638859,Sukhman,False,0,12,pa,@Akali_Dal_ ਵਾਹਿਗੁਰੂ ਜੀ 🙏🏻,,0,0,0,0,"",@Akali_dal_ God
2401,2401,https://twitter.com/MirrorNow/status/1492359605468340224,1492359605468340224,2022-02-12 04:47:11+00:00,India,MirrorNow,Mirror Now,True,109897,37,en,"CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/2ZgG0DY5SO",MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,2,0,0,0,"['PunjabElections2022']","CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/2ZgG0DY5SO"
2402,2402,https://twitter.com/Sukhman59638859/status/1492359512887463940,1492359512887463940,2022-02-12 04:46:49+00:00,,Sukhman59638859,Sukhman,False,0,12,pa,@RaniSin80204835 @officeofssbadal @Akali_Dal_ ਪਰਮਾਤਮਾ ਅੱਗੇ ਅਰਦਾਸ ਕਰਦਾ ਹਾਂ ਕਿ ਸਰਦਾਰ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਨੂੰ ਇਸੇ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਦੀ ਸੇਵਾ ਕਰਨ ਦਾ ਹੌਸਲਾ ਤੇ ਬਲ ਬਖਸ਼ਣ ਜੀ ਤਾਂ ਜੋ 2022 ਵਿੱਚ ਆਪਣੀ ਸਰਕਾਰ ਬਣਾਕੇ ਪੰਜਾਬ ਨੂੰ ਫੇਰ ਤੋ ਖੁਸ਼ਹਾਲ ਬਣਉਣਾ,,0,0,0,0,"",@ Rannin80204835 @OOOFFICIFSBADAL @akali_dal_ Forgiving the Sardar Sukhbir Singh Badal to make Punjab a prosperous from then in 2022
2403,2403,https://twitter.com/Iqbalkhattra85/status/1492359097500553223,1492359097500553223,2022-02-12 04:45:10+00:00,"Toronto, Ontario",Iqbalkhattra85,Iqbal Singh,False,42,305,en,"@tejin_cheema @amarsidhu_ I agree on this, thn how the people voting for Modi are wrong if they give the same reason hor koi option ni hega.
Why punjabis never vote for akali dal maan, its the people who are wrong at this point. No one else can be blamed",,2,0,0,0,"","@tejin_cheema @amarsidhu_ I agree on this, thn how the people voting for Modi are wrong if they give the same reason hor koi option ni hega.
Why punjabis never vote for akali dal maan, its the people who are wrong at this point. No one else can be blamed"
2404,2404,https://twitter.com/RaniSin80204835/status/1492358330227904513,1492358330227904513,2022-02-12 04:42:07+00:00,,RaniSin80204835,neha,False,19,96,pa,@officeofssbadal @Akali_Dal_ ਪਰਮਾਤਮਾ ਅੱਗੇ ਅਰਦਾਸ ਕਰਦਾ ਹਾਂ ਕਿ ਸਰਦਾਰ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਨੂੰ ਇਸੇ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਦੀ ਸੇਵਾ ਕਰਨ ਦਾ ਹੌਸਲਾ ਤੇ ਬਲ ਬਖਸ਼ਣ ਜੀ ਤਾਂ ਜੋ 2022 ਵਿੱਚ ਆਪਣੀ ਸਰਕਾਰ ਬਣਾਕੇ ਪੰਜਾਬ ਨੂੰ ਫੇਰ ਤੋ ਖੁਸ਼ਹਾਲ ਬਣਉਣਾ,,0,0,0,1,"",@officeofsbadal @akali_dal_ The Lord praying to Sardar Sukhbir Singh Badal in the same way to become prosperous by his government in 2022
2405,2405,https://twitter.com/Anjali83488269/status/1492356015416692741,1492356015416692741,2022-02-12 04:32:55+00:00,,Anjali83488269,Anjali,False,0,6,pa,@officeofssbadal @Akali_Dal_ ਹੁਣ ਤਕ ਜਦੋ ਜਦੋ ਵੀ ਅਕਾਲੀ ਸਰਕਾਰ ਆਈ ਹੈ ਪੰਜਾਬ ਵਿਚ ਬਹੁਤ ਤਰੱਕੀ ਹੋਈ ਹੈ ਲੋਕ ਦਾ ਵਿਕਾਸ ਹੋਇਆ ਹੈ,I Love life,0,0,0,0,"",@officeofsbadal @akali_dal_ The people have been developed when the Akali government has come to now
2406,2406,https://twitter.com/Sandeep03062137/status/1492354997413048321,1492354997413048321,2022-02-12 04:28:52+00:00,,Sandeep03062137,Sandeep Kumar,False,0,68,pa,@officeofssbadal @Akali_Dal_ ਅਕਾਲੀ ਦੱਲ ਉਹ ਸਰਕਾਰ ਹੈ। ਜਿਹੜੀ ਹਰ ਟਾਈਮ ਲੋਕਾਂ ਨਾਲ ਖੜਦੀ ਹੈ। ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦੱਲ ਜਿੰਦਾਬਾਦ।),,0,0,0,0,"",@officeofsbadal @akali_dal_ Akali Dal He is the government.Which each time leads to people.Shiromani Akali Dil Jumdabad.)
2407,2407,https://twitter.com/thanedaar379/status/1492354603090067459,1492354603090067459,2022-02-12 04:27:18+00:00,आर्यावर्त ,thanedaar379,रणछोड़,False,245,161,hi,@satyagodara BJP bhi kuch zyada hi galti kr rhi h jaise Vasundhara ko Rajs. k logo pe thopna. Punjab me akali dal ko aukaat se zyada seats dena. Satypal malik jaiso ko us time pe J&amp;k ka gov. banana. ye wahi blunder h brother jo Joe biden ne afganistan me kiye aur jo wo ab ukrn pr krega.,जय श्री कृष्ण🙏,0,0,0,0,"",@Satyagodara Bjp Bhi Kuch Zyada Hi Galti Kr Rhi H Jaise Vasundhara Ko Rajs.K logo pe thopnaPunjab Me Akali Dal Ko Aukaat Se Zyada Seats DenaSatypal malik jaiso ko us time pe j & amp; k ka govbananaYe Wahi Blunder H Brother Jo Joe Biden Ne Afganistan Me Kiye Aur Jo Wo AB Ukrn Pr Krega
2408,2408,https://twitter.com/Rohit93418425/status/1492351849633964033,1492351849633964033,2022-02-12 04:16:22+00:00,,Rohit93418425,Rohit,False,4,50,in,@Akali_Dal_ Wehaguru ji,,0,0,0,0,"",@Akali_Dal_ Vehguru ji
2409,2409,https://twitter.com/MannuMe53898647/status/1492351658504126464,1492351658504126464,2022-02-12 04:15:36+00:00,,MannuMe53898647,Mannu Mehra,False,0,4,pa,@officeofssbadal @Akali_Dal_ ਅਕਾਲੀ ਨੇ ਹਮੇਸ਼ਾ ਪੰਜਾਬ ਦੀ ਸੇਵਾ ਕੀਤੀ ਹੈ ਤੇ ਕਰਦੀ ਰਹੇਗੀ ਕਿਉਕਿ ਅਕਾਲੀਆਂ ਨੇ ਹਮੇਸਾ ਮਾਨਵਤਾ ਨੂੰ ਉੱਪਰ ਰਖਿਆ ਹੈ,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Akalis would have always served Punjab because the Akalis have kept the Hamsa Mana
2410,2410,https://twitter.com/MannuMe53898647/status/1492351634374275072,1492351634374275072,2022-02-12 04:15:30+00:00,,MannuMe53898647,Mannu Mehra,False,0,4,pa,@officeofssbadal @Akali_Dal_ ਲੋਕਾਂ ਦੀ ਮਦਦ ਕਰਨ ਵਾਲੀ ਸਰਕਾਰ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਸਰਕਾਰ। ਇਹ ਹੈ ਲੋਕਾਂ ਦੀ ਆਪਣੀ ਸਰਕਾਰ।,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Government of the Government of the Shiromani Akali Dal Dal.This is their own government.
2411,2411,https://twitter.com/Rohit93418425/status/1492351312691744773,1492351312691744773,2022-02-12 04:14:14+00:00,,Rohit93418425,Rohit,False,4,50,pa,"@officeofssbadal @Akali_Dal_ 400 ਯੂਨਿਟ ਤੱਕ ਬਿਜਲੀ ਮੁਫ਼ਤ 
ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣ 'ਤੇ ਨਹੀਂ ਆਉਣਗੇ ਵੱਡੇ-ਵੱਡੇ ਬਿਜਲੀ ਬਿੱਲ",,0,0,0,0,"","EnergyFSBADAL @akali_dal_ 400 units electricity free
Big power bill will not come to come to the arrival of Shiromani Akali Dal"
2412,2412,https://twitter.com/reddy256789/status/1492350836307107842,1492350836307107842,2022-02-12 04:12:20+00:00,,reddy256789,Reddy256789,False,40,3,en,"@themangoindian I think, they are underestimating Akalidal.",,0,0,0,1,"","@themangoindian I think, they are underestimating Akalidal."
2413,2413,https://twitter.com/SimmiSims3/status/1492349104822775809,1492349104822775809,2022-02-12 04:05:27+00:00,,SimmiSims3,Simmi Sims,False,0,0,pa,"@officeofssbadal @Akali_Dal_ ਤੁਸੀਂ ਵੀ ਜਾਣੋ ਬਦਲਾਵ ਕਿਸਨੂੰ ਕਹਿੰਦੇ ਹਨ..!!!
#AaRihaAkaliDal",,0,0,0,0,"['AaRihaAkaliDal']","@officeofsbadal @akali_dal_ You also say .. !!!
#Auarihahaakalidal"
2414,2414,https://twitter.com/MirrorNow/status/1492347663383076864,1492347663383076864,2022-02-12 03:59:44+00:00,India,MirrorNow,Mirror Now,True,109897,37,en,"CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/VH1E9IhMzj",MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,0,0,0,0,"['PunjabElections2022']","CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/VH1E9IhMzj"
2415,2415,https://twitter.com/Mehka01088418/status/1492346934660845568,1492346934660845568,2022-02-12 03:56:50+00:00,,Mehka01088418,Mehka,False,2,5,pa,"@officeofssbadal @Akali_Dal_ ਨੀਲਾ ਕਾਰਡ ਧਾਰਕ ਪਰਿਵਾਰਾਂ ਦੀਆਂ ਔਰਤਾਂ ਨੂੰ 2000 ਰੁਪਏ ਪ੍ਰਤੀ ਮਹੀਨਾ ਮਹਿਲਾ ਸਨਮਾਨ ਭੱਤਾ
ਦੇਣ ਦਾ ਵਾਅਦਾ ਕਰਕੇ ਸੁਖਬੀਰ ਔਰਤਾਂ ਦਾ ਅਸਲੀ ਸਨਮਾਨ ਕਰ ਰਿਹਾ",,0,0,0,0,"","@officeofsbadal @akali_dal_ Blue Card Holder Women's Women's Women of Rs 2,000 per month.
Sukhbir Badal is the real privilege of women by promising to give"
2416,2416,https://twitter.com/NakhroJ71253941/status/1492346066616057856,1492346066616057856,2022-02-12 03:53:23+00:00,,NakhroJ71253941,Nakhro Jatti,False,1,5,pa,@officeofssbadal @Akali_Dal_ ਪਰਮਾਤਮਾ ਅੱਗੇ ਅਰਦਾਸ ਕਰਦਾ ਹਾਂ ਕਿ ਸਰਦਾਰ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਨੂੰ ਇਸੇ ਤਰ੍ਹਾਂ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਦੀ ਸੇਵਾ ਕਰਨ ਦਾ ਹੌਸਲਾ ਤੇ ਬਲ ਬਖਸ਼ਣ ਜੀ ਤਾਂ ਜੋ 2022 ਵਿੱਚ ਆਪਣੀ ਸਰਕਾਰ ਬਣਾਕੇ ਪੰਜਾਬ ਨੂੰ ਫੇਰ ਤੋ ਖੁਸ਼ਹਾਲ ਬਣਉਣਾ,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Lord praying to Sardar Sukhbir Singh Badal in the same way to become prosperous by his government in 2022
2417,2417,https://twitter.com/NakhroJ71253941/status/1492346015340711939,1492346015340711939,2022-02-12 03:53:11+00:00,,NakhroJ71253941,Nakhro Jatti,False,1,5,pa,@officeofssbadal @Akali_Dal_ ਹਰ ਵਰਗ ਇੱਕੋ ਪੁਰਕਾਰ ਪੰਜਾਬ ਵਿੱਚ ਆ ਜਾਵੇ ਅਕਾਲੀ ਦਲ ਸਰਕਾਰ।ਇਹ ਹੈ ਲੋਕਾਂ ਦੀ ਆਪਣੀ ਸਰਕਾਰ,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Akali Dal government will come to Punjab the Akali Dal government.
2418,2418,https://twitter.com/thegooddoctor_0/status/1492345897564672005,1492345897564672005,2022-02-12 03:52:43+00:00,"Bathinda, India",thegooddoctor_0,Manpreet Singh Brar,False,307,287,en,"@YUVRAJS25534960 @warisnalwada And it will be foolishness not to vote for the change i guess. As far as i know,whatever you will do, akali dal da pakka vote bank h,congress da h, eh kuch percentage matters. Eh na maan saab nu paunge,na aap nu, te fer ehna ne leader khreed lene azaad ya hor, sarkaar fer ehna di","MBBS🩺 Doctor by profession, Human by nature. let’s make this world beautiful together! #alaghoongalatnahi",0,0,0,1,"","@Yuvrajs25534960 @warisnalwada and it will be foolishness not to vote for the change I guess.As far as I know, whatever you will do, akali dal da pakka vote bank h, Congress da h, eh kuch perceage matters.EH NA MAAN SAAB NU PAUNGE, NA AAP NU, TE FER EHNA NE LEADER KHREED Lene Azaad Ya Hor, Sarkaar Fer Ehna Di"
2419,2419,https://twitter.com/anshula2000/status/1492345853939355649,1492345853939355649,2022-02-12 03:52:32+00:00,"Mogi Guaçu, Brasil",anshula2000,Anshula2000,False,0,1,pa,@officeofssbadal @Akali_Dal_ ਪੰਜਾਬ ਨੂੰ ਮੁੜ ਪੈਰਾਂ ਸਿਰ ਖੜ੍ਹਾ ਕਰਨ ਲਈ ਪੰਜਾਬ ਵਿਚ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣੀ ਬਹੁਤ ਜ਼ਰੂਰੀ ਆ !!,🖤,0,0,0,0,"",@officeofsbadal @akali_dal_ The Shiromani Akali Dal government come to be very important in Punjab to preach the feet back again.
2420,2420,https://twitter.com/GitaKaur2/status/1492345582991851520,1492345582991851520,2022-02-12 03:51:28+00:00,,GitaKaur2,priya gill,False,2,6,pa,"@officeofssbadal @Akali_Dal_ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਕਰਦਾ ਹੈ ਫ਼ਿਕਰ ਪੰਜਾਬ ਦੇ ਹਰ ਆਮ ਨਾਗਰਿਕ ਦਾ
ਪੰਜਾਬ ਦੇ ਹਰ ਬੰਦੇ ਨੂੰ ਮਿਲੇਗਾ 10 ਲੱਖ ਰੁਪਏ ਦਾ ਸਿਹਤ ਬੀਮਾ",,0,0,0,0,"","@officeofsbadal @akali_dal_ The Shiromani Akali Dal is worried about every general citizen of Punjab
Every human being of Punjab will have health insurance worth Rs 10 lakh"
2421,2421,https://twitter.com/GitaKaur2/status/1492345501374894080,1492345501374894080,2022-02-12 03:51:08+00:00,,GitaKaur2,priya gill,False,2,6,pa,"@officeofssbadal @Akali_Dal_ 400 ਯੂਨਿਟ ਤੱਕ ਬਿਜਲੀ ਮੁਫ਼ਤ 
ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣ 'ਤੇ ਨਹੀਂ ਆਉਣਗੇ ਵੱਡੇ-ਵੱਡੇ ਬਿਜਲੀ ਬਿੱਲ",,0,0,0,0,"","EnergyFSBADAL @akali_dal_ 400 units electricity free
Big power bill will not come to come to the arrival of Shiromani Akali Dal"
2422,2422,https://twitter.com/GituGrewal/status/1492345022423138306,1492345022423138306,2022-02-12 03:49:14+00:00,,GituGrewal,Gitu Grewal,False,0,5,pa,"@officeofssbadal @Akali_Dal_ ਪੰਜਾਬ ਦੀ ਇੱਕੋ ਇੱਕ ਹਮਦਰਦ ਪਾਰਟੀ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਹੈ।
ਜਿਹੜੀ ਹਮੇਸ਼ਾ ਹੀ ਪੰਜਾਬ ਦੇ ਮਸਲਿਆਂ ਨੂੰ ਲੈ ਕੇ ਫ਼ਿਕਰਮੰਦ ਰਹੀ ਹੈ",,0,0,0,0,"","@officeofsbadal @akali_dal_ The only compassionate party of Punjab is the Shiromani Akali Dal.
Which is always worried about the issues of Punjab"
2423,2423,https://twitter.com/GituGrewal/status/1492344974381568000,1492344974381568000,2022-02-12 03:49:02+00:00,,GituGrewal,Gitu Grewal,False,0,5,pa,@officeofssbadal @Akali_Dal_ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਦੀ ਆਵਾਜ਼ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ  ।ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਹਮੇਸ਼ਾ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਨਾਲ ਖੜ੍ਹਾ ਹੈ ਅਤੇ ਪੰਜਾਬ ਦੇ ਲੋਕਾਂ ਨਾਲ ਧੱਕਾ ਹੁੰਦਾ ਕਦੇ ਬਰਦਾਸ਼ਤ ਨਹੀਂ ਕਰੇਗਾ,,0,0,0,0,"",@officeofsbadal @akali_dal_ The voice of the people of the people of Punjab is always standing with the people of Punjab and will never afford the people of Punjab
2424,2424,https://twitter.com/RaghavR52138974/status/1492344170924544000,1492344170924544000,2022-02-12 03:45:51+00:00,"Punjab Avenue Ladowali, Jaland",RaghavR52138974,Raghav Rana,False,2,11,pa,@officeofssbadal @Akali_Dal_ ਪੰਜਾਬ ਨੂੰ ਮੁੜ ਪੈਰਾਂ ਸਿਰ ਖੜ੍ਹਾ ਕਰਨ ਲਈ ਪੰਜਾਬ ਵਿਚ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੀ ਸਰਕਾਰ ਆਉਣੀ ਬਹੁਤ ਜ਼ਰੂਰੀ ਆ !!,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Shiromani Akali Dal government come to be very important in Punjab to preach the feet back again.
2425,2425,https://twitter.com/aloktripathiINC/status/1492343893874319361,1492343893874319361,2022-02-12 03:44:45+00:00,"उत्तर प्रदेश , भारत ",aloktripathiINC,Alok Tripathi,False,444,2476,in,@MonuRajasthan @AadeshRawal @Akali_Dal_ Bjp ka kya hoga pic to modi ki lgye bhkti bhi usi ki kr rhe ho abb wha bjp khatm hii to Aap ka prachar Q chhote snghii AAp,"My country,great country 🇮🇳❤

ॐ हौं जूं सः ॐ भूर्भुवः स्वः ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् उर्वारुकमिव बन्धनान्मृ त्योर्मुक्षीय मामृतात् ॐ !",0,0,0,1,"",@Monurajasthan @Aadeshrawal @akali_dal_ bjp ka kya hoga pic to modi ki lgye bhkti bhu usi ki kr rhe ho abb wha bjp khatm hii to aap ka prachar q chhote snghii aap
2426,2426,https://twitter.com/RajKuma57244210/status/1492343868842405889,1492343868842405889,2022-02-12 03:44:39+00:00,,RajKuma57244210,Raj Kumar,False,0,5,pa,@officeofssbadal @Akali_Dal_ ਅਕਾਲੀ ਨੇ ਹਮੇਸ਼ਾ ਪੰਜਾਬ ਦੀ ਸੇਵਾ ਕੀਤੀ ਹੈ ਤੇ ਕਰਦੀ ਰਹੇਗੀ ਕਿਉਕਿ ਅਕਾਲੀਆਂ ਨੇ ਹਮੇਸਾ ਮਾਨਵਤਾ ਨੂੰ ਉੱਪਰ ਰਖਿਆ ਹੈ ਸੇਵਾ ਨੂੰ ਉਪਰ ਰਖਿਆ ਹੈ,,0,0,0,0,"",@officeofsbadal @akali_dal_ The Akalis would continue to serve Punjab as the Akalis has kept the Sumsea Manata on the service
2427,2427,https://twitter.com/amarbir__sidhu/status/1492335036514725894,1492335036514725894,2022-02-12 03:09:33+00:00,,amarbir__sidhu,Amarbir Singh 🕖,False,71,86,en,"People are ignoring Akali Dal, like they ignored Congress in 2017. #PunjabElections","NO FARMERS NO FOOD
#FarmersProtest",2,0,0,1,"['PunjabElections']","People are ignoring Akali Dal, like they ignored Congress in 2017. #PunjabElections"
2428,2428,https://twitter.com/Kuljeet98477129/status/1492334775126077442,1492334775126077442,2022-02-12 03:08:31+00:00,"Sector 21A, Chandigarh",Kuljeet98477129,Kuljeet Singh,False,4,7,pa,@officeofssbadal @Akali_Dal_ ਅਕਾਲੀ ਸਰਕਾਰ ਨੇ ਜੋ ਵੀ ਕਿਹਾ ਓ ਕਰਕੇ ਦਿਖਾਇਆ,We know boys you need more help when writing your Twitter bios and here we are with all the help required.,0,0,0,0,"",@officeofsbadal @akali_dal_ The Akali government showed what he said
2429,2429,https://twitter.com/MirrorNow/status/1492334106830540801,1492334106830540801,2022-02-12 03:05:51+00:00,India,MirrorNow,Mirror Now,True,109897,37,en,"CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/jAkl5RzwvN",MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,0,0,0,0,"['PunjabElections2022']","CAPTURING URBAN VOTERS' PULSE
Punjab is all set to vote on February 20. It is a high stakes battle for the Congress, BJP, Akali Dal and AAP. Mirror Now's coverage is focused on the issues that matter to you @Gurpreet_Chhina with this report!
#PunjabElections2022 https://t.co/jAkl5RzwvN"
2430,2430,https://twitter.com/harkiratfdk/status/1492331592156848130,1492331592156848130,2022-02-12 02:55:52+00:00,INDIA,harkiratfdk,harkirat kang,False,11,33,pa,@GitaKaur2 @officeofssbadal @Akali_Dal_ @capt_amarinder @AamAadmiParty @HTPunjab @News18Punjab @ZeePunjabHH @JagbaniOnline @PrimeAsiaTV ਹਾਂ ਜੀ ਬੇਅਦਬੀ ਖ਼ਿਲਾਫ਼ ਸ਼ਾਂਤਮਈ  ਮੁਜਾਹਿਰਾ ਕਰ ਰਹੇ ਗਰੀਬ ਮਾਪਿਆਂ ਦੇ ਨਿਹੱਥੇ ਪੁੱਤਾਂ ਉੱਤੇ ਗੋਲੀ ਚਲਵਾ ਕੇ ਸ਼ਹੀਦ ਕਰ ਦਿੱਤਾ————ਬੜਾ ਪੁੰਨ ਦਾ ਕੰਮ ਕੀਤਾ।,".ex-lecturer,PUBLIC ADMINISTRATION @chandigarh…",0,0,0,0,"",@ Gitakaur2 @OOFFICEFSSBABSBADAL @Kali_dal_ @Papt_marinder @Jepgunjah
2431,2431,https://twitter.com/japs99/status/1492331263289528321,1492331263289528321,2022-02-12 02:54:33+00:00,Chd,japs99,jupinderjit singh,True,2067,493,en,"Three times rise in the number of 'criminal' candidates. Shiromani Akali Dal has the highest, while AAP is second in the dubious category.
#PunjabElections2022 
@thetribunechd 
@sherryontopp 
@ArvindKejriwal 
@HarcharanBains 
@CHARANJITCHANNI https://t.co/qPi5CaaYPR","Journalist- special correspondent, The Tribune, Chandigarh.",14,5,1,1,"['PunjabElections2022']","Three times rise in the number of 'criminal' candidates. Shiromani Akali Dal has the highest, while AAP is second in the dubious category.
#PunjabElections2022 
@thetribunechd 
@sherryontopp 
@ArvindKejriwal 
@HarcharanBains 
@CHARANJITCHANNI https://t.co/qPi5CaaYPR"
2432,2432,https://twitter.com/nawabbajwa_/status/1492326187112169473,1492326187112169473,2022-02-12 02:34:23+00:00,"Punjab, India",nawabbajwa_,Nawab Bajwa,False,207,3263,en,"That is the thing!! You people don't fight for Truth but still you are moving fearlessly in Public!!
@INCIndia @BJP4India @Akali_Dal_ @AamAadmiParty https://t.co/CGf7tq2tSa","Bhagat Singh🇮🇳
An Atheist😇
Real Estate❤
Humanity🌍
Entrepreneur🕶 
Learner📚
Commerce💻
Chemistry🧪
Physics🔗
Sociology🫂
Political Views🗣
Astrology Lover🌠",0,0,0,0,"","That is the thing!! You people don't fight for Truth but still you are moving fearlessly in Public!!
@INCIndia @BJP4India @Akali_Dal_ @AamAadmiParty https://t.co/CGf7tq2tSa"
2433,2433,https://twitter.com/anantaindia100/status/1492320929048760320,1492320929048760320,2022-02-12 02:13:30+00:00,"Tarakeswar, India",anantaindia100,Ananta Singha,False,92,2519,und,@MohitGuptaBTI @Akali_Dal_ @officeofssbadal @HarsimratBadal_ @bsmajithia @ptcnews @News18Punjab @Republic_Bharat @ZeePunjabHH @ABPNews 🙏🙏🙏,,0,0,0,0,"",@Mohitgupuptabti @aali_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal_dal @harsimratBadal_ @bsmajithia @ptcnews @news18punjab @republic_bharat @repunjabh @abpnews rib
2434,2434,https://twitter.com/AsianetNewsML/status/1492320065764708354,1492320065764708354,2022-02-12 02:10:04+00:00,"Kerala, India",AsianetNewsML,Asianet News,True,493516,200,ml,"'അമൃത്സർ ഈസ്റ്റിൽ ഞാനെത്തിയിരിക്കുന്നത് ഒരു ദൗത്യവുമായാണ്, അത് പൂർത്തിയാക്കും', നവജ്യോത് സിങ് സിദ്ദു ഒരു കോമാളിയാണെന്നും തനിക്കൊരു എതിരാളിയേയല്ലെന്നും അമൃത്സർ ഈസ്റ്റിലെ അകാലിദൾ സ്ഥാനാർത്ഥി ബിക്രം മജീതിയ 
#akalidal #punjabelection https://t.co/RAHkhBHws4",The No.1 Malayalam News Network - A one-stop shop for all the latest news & updates from Kerala & India from a Malayalee perspective.,4,0,0,0,"['akalidal', 'punjabelection']","Ammember I was in the Amritsar East, it will be completed, and the Akali Dal candidate Bikram in Amritsar East is not a rival and not a rival.
#akalidal #punjbalerection https://t.co/rahkhws4"
2435,2435,https://twitter.com/manrajmani1984/status/1492317884621721600,1492317884621721600,2022-02-12 02:01:24+00:00,India,manrajmani1984,𝔐𝔞𝔫𝔦ਕੌਰ,False,497,375,und,@SADAITCELL @AkaliDal_A @SimranjitSADA #SADA #VoteForSimranjitSinghMann https://t.co/gTNGsoS8jN,,6,4,0,0,"['SADA', 'VoteForSimranjitSinghMann']",@Thithsnal @Athalladh_O @ CMOnturned #wells # VotifarsiMirangitasingman Mooks: //t.co/Ghftgsos 8 Jen
